name,group,country,language,tvg_id,kind,source,url
"PBS Kids Eastern/Central (720p)","US - Documentary","US","","PBSKidsEasternCentral.us@SD","hls","","https://2-fss-2.streamhoster.com/pl_140/amlst:200914-1298290/playlist.m3u8"
"PBS Kids Hawaii (720p)","US - Documentary","US","","PBSKidsHawaii.us@SD","hls","","https://livestream.pbskids.org/out/v1/aa31792fee094b24b09045483f04d150/hast.m3u8"
"PBS Kids Mountain (1080p)","US - Documentary","US","","PBSKidsMountain.us@SD","hls","","https://livestream.pbskids.org/out/v1/3fe3030a2c8045a3932f4289d9eba3e6/mst.m3u8"
"PBS Kids Pacific (1080p)","US - Documentary","US","","PBSKidsPacific.us@SD","hls","","https://livestream.pbskids.org/out/v1/11f2e6b73eaa4887b3746cb863960e79/pst.m3u8"
"PBS MPT Baltimore MD (WMPB) (1080p)","US - Documentary","US","","WMPT541.us@HD","hls","","https://2-fss-2.streamhoster.com/pl_138/amlst:201814-1291584/playlist.m3u8"
"PBS National East (1080p) [Geo-blocked]","US - Documentary","US","","PBS.us@East","hls","","https://pbs.lls.cdn.pbs.org/est/index.m3u8"
"PBS Nature","US - Documentary","US","","PBSNature.us","hls","","https://amg02333-pbs-amg02333c11-firetv-us-4242.playouts.now.amagi.tv/playlist.m3u8"
"PBS Nature","US - Documentary","US","","PBSNature.us","hls","","https://jmp2.uk/plu-640a64bd73e013000893d4e0.m3u8"
"PBS Nature","US - Documentary","US","","PBSNature.us","hls","","https://amg01597-wnetnewyorkpubl-pbsnature-xumo-8xorq.amagi.tv/playlist.m3u8"
"PBS Nature (1080p)","US - Documentary","US","","PBSNature.us@SD","hls","","https://d3mr43kyql7wgk.cloudfront.net/PBS_Nature.m3u8"
"PBS Sedalia British Columbia MO (KMOS) (1080p) [Geo-blocked]","US - Documentary","US","","KMOSTV61.us@HD","hls","","https://hls-kmosdt.lls.cdn.pbs.org/hls/live/index.m3u8"
"PBS Travel (1080p)","US - Documentary","US","","PBSTravel.us@SD","hls","","https://d3hqevbyoxtkoi.cloudfront.net/PBS_Travel.m3u8"
"Pluto TV Aliens","US - Documentary","US","","PlutoTVAliens.us@BR","hls","","https://jmp2.uk/plu-6806d65e84f24b70109485fa.m3u8"
"Pluto TV Animais","US - Documentary","US","","PlutoTVAnimais.us@BR","hls","","https://jmp2.uk/plu-6474aa984cfc2c0008883a92.m3u8"
"Pluto TV History","US - Documentary","US","","PlutoTVHistory.us@US","hls","","https://jmp2.uk/plu-5a4d35dfa5c02e717a234f86.m3u8"
"Pluto TV Investigação","US - Documentary","US","","PlutoTVInvestigacao.us@BR","hls","","https://jmp2.uk/plu-5f32cf37c9ff2b00082adbc8.m3u8"
"Pluto TV Mi Obsesión Favorita","US - Documentary","US","","PlutoTVMiObsesionFavorita.us@LatAm","hls","","https://jmp2.uk/plu-6109ab25b84d6a0007504886.m3u8"
"Pluto TV Naturaleza","US - Documentary","US","","PlutoTVNaturaleza.us@LatAm","hls","","https://jmp2.uk/plu-5dd85eac039bba0009e86d1d.m3u8"
"Pluto TV Negócio Fechado","US - Documentary","US","","PlutoTVNegocioFechado.us@BR","hls","","https://jmp2.uk/plu-64ad7394798def00087b2bfe.m3u8"
"Pluto TV Paranormal","US - Documentary","US","","PlutoTVParanormal.us@CA","hls","","https://jmp2.uk/plu-62e92a58f3e4290007290c96.m3u8"
"Pluto TV Paranormal","US - Documentary","US","","PlutoTVParanormal.us@US","hls","","https://jmp2.uk/plu-5adf96e3e738977e2c31cb04.m3u8"
"Pluto TV Policial","US - Documentary","US","","PlutoTVPolicial.us@BR","hls","","https://jmp2.uk/plu-678fdf9e3de7c8cf948e8824.m3u8"
"Pluto TV Science","US - Documentary","US","","PlutoTVScience.us@US","hls","","https://jmp2.uk/plu-563a970aa1a1f7fe7c9daad7.m3u8"
"Pluto TV True Crime","US - Documentary","US","","PlutoTVTrueCrime.us@CA","hls","","https://jmp2.uk/plu-62e9289f8d467f0007fbc701.m3u8"
"Pluto TV True Crime","US - Documentary","US","","PlutoTVTrueCrime.us@US","hls","","https://jmp2.uk/plu-5812be1c249444e05d09cc50.m3u8"
"Pluto TV Turbo","US - Documentary","US","","PlutoTVTurbo.us@BR","hls","","https://jmp2.uk/plu-6014761dfb91870008ea6463.m3u8"
"Sensing Murder","US - Documentary","US","","SensingMurder.us@UK","hls","","https://jmp2.uk/plu-5e9ed47c26ebb000074af566.m3u8"
"Smithsonian Channel Pluto TV","US - Documentary","US","","SmithsonianChannelPlutoTV.us@BR","hls","","https://jmp2.uk/plu-6298bd10d88ef000073f16b7.m3u8"
"Smithsonian Channel Pluto TV","US - Documentary","US","","SmithsonianChannelPlutoTV.us@LatAm","hls","","https://jmp2.uk/plu-63a084934734f30007457b2c.m3u8"
"Smithsonian Channel Selects","US - Documentary","US","","SmithsonianChannelSelects.us@SD","hls","","https://jmp2.uk/plu-5f21ea08007a49000762d349.m3u8"
"Spike Pluto TV","US - Documentary","US","","SpikePlutoTV.us@SD","hls","","https://jmp2.uk/plu-5812bcc8237a6ff45d16c407.m3u8"
"Teen Mom","US - Documentary","US","","TeenMom.us@SD","hls","","https://jmp2.uk/plu-6127e12ed140e900077e7b6f.m3u8"
"The Nest (1080p)","US - Documentary","US","","TheNest.us@SD","hls","","https://fast-channels.sinclairstoryline.com/THENEST/index.m3u8"
"True History (720p)","US - Documentary","US","","TrueHistory.us@SD","hls","","https://linear-188.frequency.stream/dist/glewedtv/188/hls/master/playlist.m3u8"
"TVS Hollywood History (582p)","US - Documentary","US","","TVSHollywoodHistory.us@SD","hls","","https://rpn.bozztv.com/gusa/gusa-tvshollywoohistory/index.m3u8"
"Unidentified (1080p)","US - Documentary","US","","Unidentified.us@SD","hls","","https://d3ify425qsio2d.cloudfront.net/playlist.m3u8"
"WMPT-DT2 (PBS Create)","US - Documentary","US","","WMPT222.us@SD","hls","","https://2-fss-1.streamhoster.com/pl_122/amlst:201814-2122456/playlist.m3u8"
"All Reality by WE tv","US - Reality","US","","AllRealitybyWEtv.us","hls","","https://pb-6pmy4e08w6rny.akamaized.net/playlist.m3u8"
"All Reality WE tv (720p)","US - Reality","US","","AllRealitybyWEtv.us@SD","hls","","https://jmp2.uk/plu-5e82530945600e0007ca076c.m3u8"
"AMC Absolute Reality","US - Reality","US","","AbsoluteRealitybyWETV.us@SD","hls","","https://amc-absolutereality-1-us.plex.wurl.tv/playlist.m3u8"
"Big Brother","US - Reality","US","","BigBrother.us@SD","hls","","https://jmp2.uk/plu-6661f11a41af6400080e90d8.m3u8"
"Bravo","US - Reality","US","","Bravo.us","hls","","http://tvsen7.aynascope.net/bravo/index.m3u8"
"Bravo (720p)","US - Reality","US","","Bravo.us@East","hls","","http://41.205.93.154/BRAVO/index.m3u8"
"Designated Survivor (1080p) [Geo-blocked]","US - Reality","US","","DesignatedSurvivor.us@SD","hls","","https://amg00353-amg00353c40-xumo-us-4839.playouts.now.amagi.tv/playlist.m3u8"
"E! Keeping Up (1080p)","US - Reality","US","","EKeepingUp.us@SD","hls","","https://xumo-xumoent-vc-117-a3ga4.fast.nbcuni.com/live/master.m3u8"
"Love Island USA","US - Reality","US","","","hls","","https://jmp2.uk/plu-695e2857026be6e9d3ad59d3.m3u8"
"MasterChef","US - Reality","US","","MasterChef.us@Brazil","hls","","https://jmp2.uk/plu-6077045b6031bd00078de127.m3u8"
"MasterChef","US - Reality","US","","MasterChef.us","hls","","https://jmp2.uk/plu-5e3ddbd27091820009f86dd9.m3u8"
"MTV Reality","US - Reality","US","","MTVReality.us@CA","hls","","https://jmp2.uk/plu-64f89fcfd661bb00081ba45c.m3u8"
"MTV Reality (720p)","US - Reality","US","","MTVReality.us@BR","hls","","https://jmp2.uk/plu-6851bdfc9ac48fde5e07f5ae.m3u8"
"MTV Reality (720p)","US - Reality","US","","MTVReality.us@LatAm","hls","","https://jmp2.uk/plu-5de91b7ea86ee60009d89e75.m3u8"
"Pluto TV Reality","US - Reality","US","","PlutoTVReality.us@CA","hls","","https://jmp2.uk/plu-67922858b83355184c699699.m3u8"
"Pluto TV Reality","US - Reality","US","","PlutoTVReality.us@LatAm","hls","","https://jmp2.uk/plu-5dcde197f6591d0009839e04.m3u8"
"Pluto TV Reality","US - Reality","US","","PlutoTVReality.us","hls","","https://jmp2.uk/plu-5d8bf0b06d2d855ee15115e3.m3u8"
"Survivor","US - Reality","US","","Survivor.us","hls","","https://jmp2.uk/plu-6874ac742704ca31d815b8ed.m3u8"
"Survivor","US - Reality","US","","Survivor.us","hls","","https://amg00627-banijaygroup-surviour-uk-samsunguk-uyz22.amagi.tv/playlist/amg00627-banijaygroup-survivor-samsunguk/playlist.m3u8"
"Survivor","US - Reality","US","","Survivor.us","hls","","https://jmp2.uk/plu-5f21e7b24744c60007c1f6fc.m3u8"
"Survivor (1080p)","US - Reality","US","","Survivor.us@SD","hls","","https://amg00627-amg00627c16-samsung-nz-2811.playouts.now.amagi.tv/playlist/amg00627-banijayfast-survivor-samsungnz/playlist.m3u8"
"VH1 Queens of Reality","US - Reality","US","","VH1QueensofReality.us@SD","hls","","https://jmp2.uk/plu-66abefe5d2d50d00082c7d12.m3u8"
"3ABN Kids Network","US - Kids","US","","3ABNKids.us@SD","hls","","https://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8"
"90's Kids","US - Kids","US","","90sKids.us@SD","hls","","https://jmp2.uk/plu-6452c814939a590008567a3b.m3u8"
"90s Kids TV 2","US - Kids","US","","90sKidsTV2.us@SD","hls","","https://jmp2.uk/plu-6452c77ed3fdde00080eb3a8.m3u8"
"Anime x HIDIVE","US - Kids","US","","AnimexHIDIVE.us","hls","","https://jmp2.uk/plu-6793eaa4bc03978b9bc63db1.m3u8"
"ANIME x HIDIVE (720p) [Geo-blocked]","US - Kids","US","","AnimexHIDIVE.us@SD","hls","","https://d3f088nnrrvkwf.cloudfront.net/v1/amc_anime_x_hidive_1/samsungheadend_us/latest/main/hls/playlist.m3u8"
"Avatar: A lenda de Aang","US - Kids","US","","AvatarAlendadeAang.us@BR","hls","","https://jmp2.uk/plu-6759eeb1bd523200083b4f29.m3u8"
"Avatar: La Leyenda de Aang","US - Kids","US","","AvatarLaLeyendadeAang.us@LatAm","hls","","https://jmp2.uk/plu-6759ee82bd523200083b4f0f.m3u8"
"Baby Shark TV","US - Kids","US","","BabySharkTV.us@Poland","hls","","https://c0c65b821b3542c3a4dca92702f59944.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/RakutenTV-eu_BabySharkTV/playlist.m3u8"
"Baby Shark TV","US - Kids","US","","BabySharkTV.us","hls","","https://jmp2.uk/plu-63da6bcd60bc8f0008a5d364.m3u8"
"Baby Shark TV","US - Kids","US","","BabySharkTV.us","hls","","https://jmp2.uk/plu-619d5e6a093e7c0007489211.m3u8"
"Baby Shark TV","US - Kids","US","","BabySharkTV.us","hls","","https://newidco-babysharktv-1-eu.rakuten.wurl.tv/playlist.m3u8"
"Baby Shark TV","US - Kids","US","","BabySharkTV.us","hls","","https://jmp2.uk/plu-60faffc3fbbc120007fc4376.m3u8"
"Baby Shark TV","US - Kids","US","","BabySharkTV.us","hls","","https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=US17000208H&channel_id=newid_346&tp=samsung_tvplus"
"Baby Shark TV (1080p)","US - Kids","US","","BabySharkTV.us@SD","hls","","https://newidco-babysharktv-1-us.roku.wurl.tv/playlist.m3u8"
"Babyfirst","US - Kids","US","","BabyFirst.us@Brazil","hls","","https://jmp2.uk/plu-5f4fb4cf605ddf000748e16f.m3u8"
"BabyFirst","US - Kids","US","","BabyFirst.us","hls","","https://jmp2.uk/plu-5ebac49ce4dc8b00078b23bc.m3u8"
"BabyFirst (720p)","US - Kids","US","","BabyFirst.us@US","hls","","https://cdn.fast.jwp.services/v1/channel/1_jB6940Ei_TvhvIHDL/manifest.m3u8"
"Bob Esponja Calça Quadrada (720p)","US - Kids","US","","BobEsponjaCalcaQuadrada.us@BR","hls","","https://jmp2.uk/plu-62545c0b002f4b0007688b61.m3u8"
"Bob Esponja Pantalones Cuadrados (720p)","US - Kids","US","","BobEsponjaPantalonesCuadrados.us@LatAm","hls","","https://jmp2.uk/plu-6254598f5083f800076d8563.m3u8"
"Bob l'éponge (720p)","US - Kids","US","","Bobleponge.us@CA","hls","","https://jmp2.uk/plu-66588931a3865300085ca800.m3u8"
"Brat TV","US - Kids","US","","BratTV.us","hls","","https://amg00350-amg00350c1-klowdtv-us-2536.playouts.now.amagi.tv/playlist/amg00350-bratstudiofast-brat-klowdtvus/playlist.m3u8"
"Brat TV","US - Kids","US","","BratTV.us","hls","","https://brat-samsung-us.amagi.tv/playlist.m3u8"
"Brat TV (1080p)","US - Kids","US","","BratTV.us@SD","hls","","https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/04072b68-dc6a-4d5e-98af-f356ba8d5063/playlist.m3u8"
"Camp Spoopy (576p)","US - Kids","US","","CampSpoopy.us@SD","hls","","https://stream.ads.ottera.tv/playlist.m3u8?network_id=269"
"Detective Conan","US - Kids","US","","DetectiveConan.us@Spain","hls","","https://jmp2.uk/plu-629a066860ef810008267b70.m3u8"
"Detective Conan France (720p)","US - Kids","US","","DetectiveConan.us@France","hls","","https://jmp2.uk/plu-62f3e8ad2a8e8000077b013d.m3u8"
"Disney Channel (720p) [Geo-blocked]","US - Kids","US","","DisneyChannel.us@East","hls","","http://212.5.144.156/disney/index.m3u8"
"Disney Junior","US - Kids","US","","DisneyJunior.us","hls","","http://212.5.144.156/disneyjr/index.m3u8"
"Disney Junior","US - Kids","US","","DisneyJunior.us","hls","","http://tvsen5.aynascope.net/disney/index.m3u8"
"Disney Junior","US - Kids","US","","DisneyJunior.us","hls","","http://tvsen7.aynascope.net/disney/index.m3u8"
"Disney Junior","US - Kids","US","","DisneyJunior.us","hls","","http://tvsen7.aynascope.net/disneyjr/index.m3u8"
"Dora TV","US - Kids","US","","DoraTV.us@CA","hls","","https://jmp2.uk/plu-62e951258a26d40007b3034c.m3u8"
"FilmRise Anime (720p)","US - Kids","US","","FilmRiseAnime.us@SD","hls","","https://dvu7aia8rjlfm.cloudfront.net/master.m3u8"
"Forever Kids","US - Kids","US","","ForeverKids.us@SD","hls","","https://jmp2.uk/plu-56171fafada51f8004c4b40f.m3u8"
"Garfield and Friends","US - Kids","US","","GarfieldandFriends.us@US","hls","","https://jmp2.uk/plu-677f927554f43dad4b3258aa.m3u8"
"Garfield and Friends","US - Kids","US","","GarfieldandFriends.us","hls","","https://jmp2.uk/plu-60faf9ddfcc1f200070a5932.m3u8"
"Giggle Mug (576p)","US - Kids","US","","GiggleMug.us@SD","hls","","https://tvsen6.aynaott.com/ytv/index.m3u8"
"HappyKids (1080p)","US - Kids","US","","HappyKids.us@SD","hls","","https://dil9xdvretp0f.cloudfront.net/index.m3u8"
"Hasbro Legends (1080p) [Geo-blocked]","US - Kids","US","","HasbroLegends.us@SD","hls","","https://amg02713-amg02713c11-amgplt0852.playout.now3.amagi.tv/ts-us-e2-n2/playlist/amg02713-amg02713c11-amgplt0852/playlist.m3u8"
"Hey Arnold!","US - Kids","US","","HeyArnold.us@LatAm","hls","","https://jmp2.uk/plu-66c79221b1a34600087e264d.m3u8"
"Inazuma Eleven","US - Kids","US","","InazumaEleven.us@France","hls","","https://jmp2.uk/plu-632c6df43d2bc5000751f621.m3u8"
"Kartoon Channel (1080p)","US - Kids","US","","KartoonChannel.us@SD","hls","","https://lightning-fnf-samsungaus.amagi.tv/playlist.m3u8"
"Kartoon Channel!","US - Kids","US","","KartoonChannel.us","hls","","https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-kartoonchannel-samsungnz/playlist.m3u8"
"Kartoon Channel!","US - Kids","US","","KartoonChannel.us","hls","","https://hlspackager.akamaized.net/live/DB/KARTOON_CHANNEL/HLS/KARTOON_CHANNEL.m3u8"
"Kartoon Channel!","US - Kids","US","","KartoonChannel.us","hls","","https://jmp2.uk/plu-60fb040d4795a6000762fe8f.m3u8"
"Kartoon Channel!","US - Kids","US","","KartoonChannel.us","hls","","https://d2z0ysa6dgxhlc.cloudfront.net/kchan.m3u8"
"Kartoon Channel!","US - Kids","US","","KartoonChannel.us","hls","","https://aegis-cloudfront-1.tubi.video/ba23a03c-22ff-4a48-ae7e-dd8bf4ee4e29/kc_co.m3u8"
"Kids Movie Club","US - Kids","US","","KidsMovieClub.us@SD","hls","","https://jmp2.uk/plu-5db0ad56edc89300090d2ebb.m3u8"
"Lego Channel","US - Kids","US","","LegoChannel.us","hls","","https://dh18i7whff86v.cloudfront.net/index.m3u8"
"LEGO Kids TV","US - Kids","US","","LEGOKidsTV.us@SD","hls","","https://jmp2.uk/plu-60fb01a24795a6000762fe83.m3u8"
"Little Stars Universe","US - Kids","US","","LittleStarsUniverse.us@SD","hls","","https://jmp2.uk/plu-51c75f7bb6f26ba1cd00002f.m3u8"
"MBC 3 USA (1080p) [Geo-blocked]","US - Kids","US","","MBC3USA.us@SD","hls","","https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8"
"Nick Jr.","US - Kids","US","","NickJr.us","hls","","http://tvsen7.aynascope.net/nickjr/index.m3u8"
"Nick Jr. Club (720p)","US - Kids","US","","NickJrClub.us@BR","hls","","https://jmp2.uk/plu-6824ce95f09106f4b18f4114.m3u8"
"Nick Jr. Club (720p)","US - Kids","US","","NickJrClub.us@LatAm","hls","","https://jmp2.uk/plu-5ddd7cb2cbb9010009b4fe32.m3u8"
"Nick Jr. Latin America","US - Kids","US","","NickJrLatinAmerica.us","hls","","https://streamer.metronethn.com/NickJr/index.m3u8"
"Nick Jr. Pluto TV","US - Kids","US","","NickJrPlutoTV.us@CA","hls","","https://jmp2.uk/plu-62bdb75c3afd1200079146a6.m3u8"
"Nick Jr. Pluto TV (720p)","US - Kids","US","","NickJrPlutoTV.us@US","hls","","https://jmp2.uk/plu-5ca6748a37b88b269472dad9.m3u8"
"Nickelodeon Clásico (720p)","US - Kids","US","","NickelodeonClasico.us@LatAm","hls","","https://jmp2.uk/plu-6824cda00101510f9eeaa011.m3u8"
"Nickelodeon Clássico (720p)","US - Kids","US","","NickelodeonClassico.us@BR","hls","","https://jmp2.uk/plu-6824ce10c5d53e1351ceb8d1.m3u8"
"Nickelodeon en español","US - Kids","US","","Nickelodeonenespanol.us@SD","hls","","https://jmp2.uk/plu-5d8d08395f39465da6fb3ec4.m3u8"
"Nickelodeon iCarly","US - Kids","US","","iCarly.us@BR","hls","","https://jmp2.uk/plu-620ff46e0a576e0007dc2f89.m3u8"
"Nickelodeon iCarly","US - Kids","US","","iCarly.us@LatAm","hls","","https://jmp2.uk/plu-620ff0a01f9e8700076c6f9d.m3u8"
"Nickelodeon Latin America","US - Kids","US","","NickelodeonLatinAmerica.us","hls","","http://190.93.224.42/NICK/index.m3u8"
"Nickelodeon Latin America","US - Kids","US","","NickelodeonLatinAmerica.us","hls","","https://streamer.metronethn.com/Nickelodeon/index.m3u8"
"Nickelodeon Pluto TV (720p)","US - Kids","US","","NickelodeonPlutoTV.us@SD","hls","","https://jmp2.uk/plu-5ca673e0d0bd6c2689c94ce3.m3u8"
"Nickelodeon Teen (720p)","US - Kids","US","","NickelodeonTeen.us@BR","hls","","https://jmp2.uk/plu-60f5fabf0721880007cd50e3.m3u8"
"Nickelodeon Teen (720p)","US - Kids","US","","NickelodeonTeen.us@LatAm","hls","","https://jmp2.uk/plu-5fab09a8749b1a00077d35d2.m3u8"
"Nickelodeon Toons (720p)","US - Kids","US","","NickelodeonToons.us@BR","hls","","https://jmp2.uk/plu-645951c0e94c38000802d2cb.m3u8"
"Nickelodeon Toons (720p)","US - Kids","US","","NickelodeonToons.us@LatAm","hls","","https://jmp2.uk/plu-645952687cb4b100084ed52e.m3u8"
"Nicktoons","US - Kids","US","","Nicktoons.us","hls","","http://41.205.93.154/NICKTOONS/index.m3u8"
"Nicktoons","US - Kids","US","","Nicktoons.us","hls","","http://tvsen7.aynascope.net/nicktoons/index.m3u8"
"NickToons","US - Kids","US","","Nicktoons.us@CA","hls","","https://jmp2.uk/plu-654ca7f92c1d3300086b608c.m3u8"
"Ninja Kidz (720p)","US - Kids","US","","NinjaKidzTV.us@SD","hls","","https://d3868b4ny0rgdf.cloudfront.net/playlist.m3u8"
"Ninja Kidz TV","US - Kids","US","","NinjaKidzTV.us","hls","","https://playworksdigital-ninjakidztv-1-us.xumo.wurl.tv/playlist.m3u8"
"O Reino Infantil","US - Kids","US","","OReinoInfantil.us@Brazil","hls","","https://jmp2.uk/plu-5f5c216df68f920007888315.m3u8"
"Oggy e as Baratas Tontas","US - Kids","US","","OggyeasBaratasTontas.us@BR","hls","","https://jmp2.uk/plu-63221bafdc6e110007b50270.m3u8"
"Peppa Pig","US - Kids","US","","PeppaPig.us@SD","hls","","https://jmp2.uk/plu-5d14fb6c84dd37df3b4290c5.m3u8"
"Pluto TV Anime","US - Kids","US","","PlutoTVAnime.us@BR","hls","","https://jmp2.uk/plu-5f12136385bccc00070142ed.m3u8"
"Pluto TV Anime","US - Kids","US","","PlutoTVAnime.us@CA","hls","","https://jmp2.uk/plu-68d25b620a0f3829b116bb6f.m3u8"
"Pluto TV Anime","US - Kids","US","","PlutoTVAnime.us@LatAm","hls","","https://jmp2.uk/plu-5dcde17bf6591d0009839e02.m3u8"
"Pluto TV Anime","US - Kids","US","","PlutoTVAnime.us@US","hls","","https://jmp2.uk/plu-5812b7d3249444e05d09cc49.m3u8"
"Pluto TV Anime Ação","US - Kids","US","","PlutoTVAnimeAcao.us@BR","hls","","https://jmp2.uk/plu-604b79c558393100078faeef.m3u8"
"Pluto TV Anime Movies","US - Kids","US","","PlutoTVAnimeMovies.us@SD","hls","","https://jmp2.uk/plu-67ed8f7e443f0671bc2b2368.m3u8"
"Pluto TV Junior","US - Kids","US","","PlutoTVJunior.us@BR","hls","","https://jmp2.uk/plu-5f12141b146d760007934ea7.m3u8"
"Pluto TV Junior","US - Kids","US","","PlutoTVJunior.us@LatAm","hls","","https://jmp2.uk/plu-5dcde2ac4bc6c500094ab45b.m3u8"
"Pluto TV Kids","US - Kids","US","","PlutoTVKids.us@BR","hls","","https://jmp2.uk/plu-5f1214a637c6fd00079c652f.m3u8"
"Pluto TV Kids","US - Kids","US","","PlutoTVKids.us@LatAm","hls","","https://jmp2.uk/plu-5dd6dae8ce788b0009eaf77b.m3u8"
