# name	group	country	url
Swerve Sports	US - Sports	US	https://jmp2.uk/plu-683df56f5195c2a60a3f5559.m3u8
Swerve Sports	US - Sports	US	https://linear-253.frequency.stream/dist/stirr/253/hls/master/playlist.m3u8
Swerve Sports	US - Sports	US	https://linear-253.frequency.stream/dist/xumo/253/hls/master/playlist.m3u8
Tennis Channel	US - Sports	US	https://jmp2.uk/plu-6870c9333ffa5e0c914e9205.m3u8
Tennis Channel	US - Sports	US	https://jmp2.uk/plu-6870c97b759366af055fe371.m3u8
Tennis Channel	US - Sports	US	https://jmp2.uk/plu-6870c9ca759366af055fe891.m3u8
Tennis Channel	US - Sports	US	https://jmp2.uk/plu-6627621d56fc840008e47c90.m3u8
Tennis Channel	US - Sports	US	https://tennischannelintl-rakuten.amagi.tv/playlist.m3u8
Tennis Channel	US - Sports	US	https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischnlintl-lggb/playlist.m3u8
Tennis Channel (1080p)	US - Sports	US	https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01444-tennischannelth-tennischannelnl-samsungnl/playlist.m3u8
TennisChannel 2 (720p)	US - Sports	US	https://jmp2.uk/plu-681109b688b9d85d0938c6ba.m3u8
TVS Bowling Network (720p)	US - Sports	US	https://rpn.bozztv.com/gusa/gusa-tvsbowling/index.m3u8
TVS Classic Sports (360p)	US - Sports	US	https://rpn.bozztv.com/gusa/gusa-tvs/index.m3u8
TVS Sports (720p) [Not 24/7]	US - Sports	US	https://rpn.bozztv.com/gusa/gusa-tvssports/index.m3u8
TVS Sports Bureau (720p)	US - Sports	US	https://rpn.bozztv.com/gusa/gusa-tvssportsbureau/index.m3u8
TVS Turbo (360p)	US - Sports	US	https://rpn.bozztv.com/gusa/gusa-tvsturbo/index.m3u8
TVS Women Sports (720p)	US - Sports	US	https://rpn.bozztv.com/gusa/gusa-tvswsn/index.m3u8
Unbeaten	US - Sports	US	https://d1t5afz6qed3xk.cloudfront.net/Unbeaten.m3u8
Unbeaten	US - Sports	US	https://unbeaten-tcl.amagi.tv/playlist.m3u8
Unbeaten (1080p)	US - Sports	US	https://lukentvlive.vgcdn.net/v1/master/cef183924f24adfa3d5d7601c3a17769082c0c2b/UnbeatenSports/playlist.m3u8
Willow	US - Sports	US	http://tvsen7.aynascope.net/rEBp38Ax/index.m3u8
Willow	US - Sports	US	https://tvsen5.aynaott.com/willowhd/index.m3u8
Willow (720p)	US - Sports	US	http://tvsen5.aynascope.net/willowhd/index.m3u8
Willow Sports	US - Sports	US	https://jmp2.uk/plu-6972546cc62833833a187f50.m3u8
Willow Sports	US - Sports	US	https://amg01269-amg01269c1-firetv-us-5377.playouts.now.amagi.tv/playlist.m3u8
Willow Sports	US - Sports	US	https://amg01269-amg01269c1-sportstribal-emea-5204.playouts.now.amagi.tv/ts-eu-w1-n2/playlist/amg01269-willowtvfast-willowplus-sportstribalemea/playlist.m3u8
Willow Sports	US - Sports	US	https://amg01269-amg01269c1-distrotv-us-5379.playouts.now.amagi.tv/playlist/amg01269-willowtvfast-willowplus-distrotvus/playlist.m3u8
Willow Sports (1080p)	US - Sports	US	https://d36r8jifhgsk5j.cloudfront.net/Willow_TV1080p.m3u8
Willow Sports (1080p)	US - Sports	US	https://d36r8jifhgsk5j.cloudfront.net/Willow_TV.m3u8
Women's Sports Network	US - Sports	US	https://jmp2.uk/plu-686d8dd294a028da3ac59566.m3u8
Women's Sports Network	US - Sports	US	https://aegis-cloudfront-1.tubi.video/e974981b-bbcd-42a3-a6c1-6c25e14f10bd/playlist.m3u8
Women's Sports Network (1080p)	US - Sports	US	https://d39accvx65hq9o.cloudfront.net/Womens_Sports_Network.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-5ad9b7aae738977e2c312132.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-5ad8d796e738977e2c31094a.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-63eba66da8b2270008436b10.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-62ea4b755e8e770007387b79.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-6177f8fdef21ab0007332b53.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-6080381ab7c9ea00074ec64c.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-608016e446d73500075ea7e0.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-61781254560f2e00071b78ce.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-617805a67267650007573ffd.m3u8
World Poker Tour	US - Sports	US	https://amg00218-wptenterprisesi-worldpokertour-klowdtv-5619e.amagi.tv/playlist/amg00218-wptenterprisesi-worldpokertour-klowdtv/playlist.m3u8
World Poker Tour	US - Sports	US	https://jmp2.uk/plu-5616f9c0ada51f8004c4b091.m3u8
World Poker Tour	US - Sports	US	https://pb-41uwb26l8gvwx.akamaized.net/World_Poker_Tour.m3u8
World Poker Tour	US - Sports	US	https://amg00218-wptenterprisesi-worldpokertour-xumo-us.amagi.tv/playlist.m3u8
World Poker Tour (1080p)	US - Sports	US	https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/playlist.m3u8?ads.xumo_channelId=88883102
World Poker Tour (1080p)	US - Sports	US	https://amg00477-samsungelectron-worldpokertour-samsunguk-81igb.amagi.tv/playlist/amg00477-samsungelectron-worldpokertour-samsunguk/playlist.m3u8
World Poker Tour (1080p)	US - Sports	US	https://d2e00kr7m9coe4.cloudfront.net/scheduler/scheduleMaster/406.m3u8
XFC TV (720p)	US - Sports	US	https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=2247
AKC TV Puppies 24/7	US - 24/7 Series	US	https://install.akctvcontrol.com/speed/broadcast/140/desktop-playlist.m3u8
Al-Fady TV (1080p) [Not 24/7]	US - 24/7 Series	US	https://5d658d7e9f562.streamlock.net/alfadytv.tv/alfadytv.smil/playlist.m3u8
Alkarma TV Family (1080p) [Not 24/7]	US - 24/7 Series	US	https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmaNA2.smil/playlist.m3u8
Alkarma TV Middle East (1080p) [Not 24/7]	US - 24/7 Series	US	https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame1.smil/playlist.m3u8
Alkarma TV North America & Canada (1080p) [Not 24/7]	US - 24/7 Series	US	https://5aafcc5de91f1.streamlock.net/alkarmatv.com/alkarmana1.smil/playlist.m3u8
Alkarma TV Praise (720p) [Not 24/7]	US - 24/7 Series	US	https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmapa.smil/playlist.m3u8
Alkarma TV Talmaza (Discipleship) (1080p) [Not 24/7]	US - 24/7 Series	US	https://58cc65c534c67.streamlock.net/alkarmatv.com/alkarmame2.smil/playlist.m3u8
Alkarma TV Youth & English (1080p) [Not 24/7]	US - 24/7 Series	US	https://5aafcc5de91f1.streamlock.net/alkarmatv.com/alkarmaus.smil/playlist.m3u8
Almagd TV Middle East (1080p) [Not 24/7]	US - 24/7 Series	US	https://597f64b67707a.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8
Ameritrade (1080p) [Not 24/7]	US - 24/7 Series	US	https://tdameritrade-vizio.amagi.tv/playlist.m3u8
Amga TV (720p) [Not 24/7]	US - 24/7 Series	US	https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
ARTN TV (1080p) [Not 24/7]	US - 24/7 Series	US	https://streamer1.connectto.com/ARTN_mobile/index.m3u8
AssyriaSat (720p) [Not 24/7]	US - 24/7 Series	US	http://66.242.170.53/hls/live/temp/index.m3u8
ATVSat (1080p) [Not 24/7]	US - 24/7 Series	US	https://stream.atvsat.com/atvsatlive/smil:atvsatlive.smil/playlist.m3u8
AXN Black Romania [Not 24/7]	US - 24/7 Series	US	http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/6952/index.m3u8
AXN White [Not 24/7]	US - 24/7 Series	US	http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/6950/index.m3u8
BUTV10 (Boston University) (1080p) [Not 24/7]	US - 24/7 Series	US	https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8
CBS 9 Oklahoma City OK (KWTV-DT1) (720p) [Not 24/7]	US - 24/7 Series	US	https://fuel-streaming-prod01.fuelmedia.io/v1/sem/e48409e7-672d-42f2-b5e0-ebb6744b0425.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-62441d6ded1827000763dcda.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-61e82af27027f9000753c6e4.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-6231ede1be5b460007f91bc1.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-6231ec93779a9d00079ba8e2.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-6231ec4b62cd1f0007093c7b.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-6231e909bc960f00075d8e7c.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-6231e9b7f6deff00074674f4.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-6231eb3865be650007f59595.m3u8
CBS News 24/7	US - 24/7 Series	US	https://cbsn-us-vtt.cbsnstream.cbsnews.com/out/v1/ef868690d34144509eda696884bf1619/master.m3u8
CBS News 24/7	US - 24/7 Series	US	https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master.m3u8
CBS News 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-5a6b92f6e22a617379789618.m3u8
CBS News 24/7 (720p)	US - 24/7 Series	US	https://jmp2.uk/plu-6350fdd266e9ea0007bedec5.m3u8
Chef Champion (720p) [Not 24/7]	US - 24/7 Series	US	https://rpn.bozztv.com/gusa/gusa-chefchampion/index.m3u8
Chef Roc Show (720p) [Not 24/7]	US - 24/7 Series	US	https://rpn.bozztv.com/gusa/gusa-chefrock/index.m3u8
City TV Capital City Connection [Not 24/7]	US - 24/7 Series	US	https://capitalcityconnection.cablecast.tv/live/stream-1/live.m3u8
Classic Cinema (240p) [Not 24/7]	US - 24/7 Series	US	https://rpn.bozztv.com/gusa/gusa-classiccinema/index.m3u8
CT-N Court Feed (360p) [Not 24/7]	US - 24/7 Series	US	http://video.ct-n.com/live/ctnSupreme/playlist_DVR.m3u8
CT-N Live Stream 2 (360p) [Not 24/7]	US - 24/7 Series	US	http://video.ct-n.com/live/web2stream/playlist.m3u8
CT-N TV Conneticut (720p) [Not 24/7]	US - 24/7 Series	US	http://video.ct-n.com/live/ctnstream/playlist_DVR.m3u8
Dateline 24/7	US - 24/7 Series	US	https://d4whmvwm0rdvi.cloudfront.net/10007/99993007/hls/master.m3u8?ads.xumo_channelId=99993007
Dateline 24/7	US - 24/7 Series	US	https://dz59iptwz5rxs.cloudfront.net/live/master.m3u8
Dateline 24/7	US - 24/7 Series	US	https://jmp2.uk/plu-637413d8531e0c0007442d6d.m3u8
Dateline 24/7	US - 24/7 Series	US	https://pb-cpf6bqkmt2btj.akamaized.net/master.m3u8
Dateline 24/7	US - 24/7 Series	US	https://aegis-cloudfront-1.tubi.video/240e3917-5be6-4a26-a1a2-878c9d40b5cf/master.m3u8
Dateline 24/7 (1080p)	US - 24/7 Series	US	https://d1si3n1st4nkgb.cloudfront.net/10502/88896029/hls/master.m3u8?ads.xumo_channelId=88896029
FITE 24/7	US - 24/7 Series	US	https://a-cdn.klowdtv.com/live2/fite247_720p/playlist.m3u8
FITE 24/7 (1080p)	US - 24/7 Series	US	https://d3d85c7qkywguj.cloudfront.net/scheduler/scheduleMaster/263.m3u8
FloHockey 24/7 (1080p)	US - 24/7 Series	US	https://amg02278-amg02278c2-flosports-worldwide-9916.playouts.now.amagi.tv/playlist.m3u8
FloRacing 24/7 (1080p)	US - 24/7 Series	US	https://amg02278-amg02278c1-flosports-worldwide-7592.playouts.now.amagi.tv/playlist.m3u8
FOX 23 Cape Girardeau MO (KBSI-DT1) (720p) [Not 24/7]	US - 24/7 Series	US	https://live.field59.com/kbsi/kbsi1/playlist.m3u8
Game Show Network East (720p) [Not 24/7]	US - 24/7 Series	US	https://a-cdn.klowdtv.com/live2/gsn_720p/playlist.m3u8
GoodLife 45 (720p) [Not 24/7]	US - 24/7 Series	US	https://2-fss-2.streamhoster.com/pl_118/201450-1248872-1/playlist.m3u8
High Vision (1080p) [Not 24/7]	US - 24/7 Series	US	https://streamer1.connectto.com/HIGHVISION_WEB_1205/index.m3u8
Hmong Star TV (720p) [Not 24/7]	US - 24/7 Series	US	https://livefta.malimarcdn.com/ftaedge00/hmongstartv.sdp/playlist.m3u8
KidsFlix (1080p) [Not 24/7]	US - 24/7 Series	US	https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=50
KVVB-TV 33 Victor Valley (1080p) [Not 24/7]	US - 24/7 Series	US	https://2-fss-2.streamhoster.com/pl_138/amlst:201950-1309230/playlist.m3u8
Leominster TV Public (720p) [Not 24/7]	US - 24/7 Series	US	https://livestream.telvue.com/leominster1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
LifevisionTV (406p) [Not 24/7]	US - 24/7 Series	US	https://tgn.bozztv.com/lifevision/lifevision/index.m3u8
Logos TV (1080p) [Not 24/7]	US - 24/7 Series	US	https://5a8308add0b31.streamlock.net/logoschannel.com/logostv.smil/playlist.m3u8
Logos TV English (1080p) [Not 24/7]	US - 24/7 Series	US	https://5aafcc5de91f1.streamlock.net/logoschannel.com/logoseng/playlist.m3u8
Mad Dog and Merrill (540p) [Not 24/7]	US - 24/7 Series	US	https://rpn.bozztv.com/gusa/gusa-mwg/index.m3u8
MCN6 (1080p) [Not 24/7]	US - 24/7 Series	US	https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_MAIN.smil/Playlist.m3u8
MCN6 Arts Channel (1080p) [Not 24/7]	US - 24/7 Series	US	https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_COMEDY.smil/Playlist.m3u8
MCN6 Music Channel (1080p) [Not 24/7]	US - 24/7 Series	US	https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_MUSIC.smil/Playlist.m3u8
NBC West (San Diego) (1080p) [Not 24/7]	US - 24/7 Series	US	https://nbculocallive.akamaized.net/hls/live/2037098/sandiego/stream1/master.m3u8
Payam Javan TV (720p) [Not 24/7]	US - 24/7 Series	US	https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8
Payam-e-Afghan TV (480p) [Not 24/7]	US - 24/7 Series	US	https://g5nl6xx5lpq6-hls-live.5centscdn.com/live1234/2621b29e501b445fabf227b086123b70.sdp/mono.m3u8
Placid (1080p) [Not 24/7]	US - 24/7 Series	US	https://toy.vcdn.fyi/placid/index.m3u8
Red Apple 21 (Fairfax County Public Schools) (480p) [Not 24/7]	US - 24/7 Series	US	https://cs.ebmcdn.net/eastbay-live-hs-1/fcps/mp4:fcps/playlist.m3u8
Santa Monica City TV 20 (Santa Monica CA) (360p) [Not 24/7]	US - 24/7 Series	US	https://cdn3.wowza.com/5/bGZUOHp2TnhudnM2/santamonica/G0039_002/playlist.m3u8
Spirit TV (720p) [Not 24/7]	US - 24/7 Series	US	https://cdnlive.myspirit.tv/LS-ATL-43240-2/index.m3u8
Teve Vida Network (480p) [Not 24/7]	US - 24/7 Series	US	https://5bf8041cb3fed.streamlock.net/Tevevida/Tevevida/.m3u8
TVS Mainstreet (360p) [Not 24/7]	US - 24/7 Series	US	https://rpn.bozztv.com/gusa/gusa-tvsmainst/index.m3u8
TVS Travel Network (720p) [Not 24/7]	US - 24/7 Series	US	https://rpn.bozztv.com/gusa/gusa-tvstravel/index.m3u8
UCTV University of California (720p) [Not 24/7]	US - 24/7 Series	US	https://59e8e1c60a2b2.streamlock.net/509/509.stream/playlist.m3u8
VBS TV (480p) [Not 24/7]	US - 24/7 Series	US	https://tgn.bozztv.com/vbstvcdn/vbstv/ngrp:vbstv_all/playlist.m3u8
30A Georgia Hollywood Review TV (720p)	US - News	US	https://30a-tv.com/gh.m3u8
30A Lionel Nation TV	US - News	US	https://30a-tv.com/ln.m3u8
30A Loomered TV	US - News	US	https://30a-tv.com/loomer.m3u8
ABC (WPLG-DT1) Miami FL (720p)	US - News	US	https://pubads.g.doubleclick.net/ssai/event/tQD6w9OJQVOobcyV3Dammw/master.m3u8
ABC 2 Baltimore MD (WMAR) (720p)	US - News	US	https://aegis-cloudfront-1.tubi.video/c28d1ca8-9467-4798-81dc-09c1d6e90be1/playlist.m3u8
ABC 25 News Central Texas (720p)	US - News	US	https://content.uplynk.com/channel/9d4e02c9c3544c269d32e6b316792c8f.m3u8
ABC 27 Tallahassee FL (WTXL) (720p)	US - News	US	https://aegis-cloudfront-1.tubi.video/e739361e-fa12-4cac-92f3-e0dbf332cd88/playlist.m3u8
ABC 9 Manchester NH (WMUR-TV) (720p)	US - News	US	https://aegis-cloudfront-1.tubi.video/b77ffe96-c5d1-43a7-8687-306ff244d725/playlist.m3u8
ABC 9 Orlando FL (WFTV) (720p)	US - News	US	https://amg00327-coxmediagroup-wftvbreaking-ono-hec7b.amagi.tv/playlist/amg00327-coxmediagroup-wftvbreaking-ono/playlist.m3u8
ABC News Live	US - News	US	https://jmp2.uk/plu-6508be683a0d700008c534e4.m3u8
ABC News Live	US - News	US	https://aegis-cloudfront-1.tubi.video/d6cbb0de-68e4-4f3b-82f9-bf5d526e0bde/index.m3u8
ABC News Live (1080p) [Geo-blocked]	US - News	US	https://pb-0n3n2ej0w8pl9.akamaized.net/ABCNewsLive_Disney.m3u8
ABC News Live 1 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023560/abcnewshudson1/master.m3u8
ABC News Live 10 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023569/abcnewshudson10/master.m3u8
ABC News Live 2 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023561/abcnewshudson2/master.m3u8
ABC News Live 3 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023562/abcnewshudson3/master.m3u8
ABC News Live 4 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023563/abcnewshudson4/master.m3u8
ABC News Live 5 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023564/abcnewshudson5/master.m3u8
ABC News Live 6 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023565/abcnewshudson6/master.m3u8
ABC News Live 7 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master.m3u8
ABC News Live 8 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023567/abcnewshudson8/master.m3u8
ABC News Live 9 (720p)	US - News	US	https://abcnews-streams.akamaized.net/hls/live/2023568/abcnewshudson9/master.m3u8
ABC WWAY 3	US - News	US	https://townnews.g-mana.live/media/027a05c7-43b6-49eb-ad10-a0c0f10a0754/main.m3u8
AccuWeather NOW	US - News	US	https://amg00684-accuweather-accuweather-rokuus-0endj.amagi.tv/playlist.m3u8
AccuWeather NOW	US - News	US	https://d1gldweznovt26.cloudfront.net/Accuweather.m3u8
AccuWeather NOW	US - News	US	https://accuweather-xumo.amagi.tv/playlist.m3u8
AccuWeather Now (1080p)	US - News	US	https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00684-accuweather-accuweather-plex/playlist.m3u8
America's Voice (720p)	US - News	US	https://content.uplynk.com/channel/26bd482ffe364a1282bc3df28bd3c21f.m3u8
America's Voice News (720p)	US - News	US	https://jmp2.uk/plu-5e1f7da4bc7d740009831259.m3u8
Amu TV	US - News	US	https://jmc-live.ercdn.net/amutv/amutv.m3u8
BEK TV News (720p)	US - News	US	https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEeast.smil/playlist.m3u8
Black News Channel	US - News	US	https://blacknewschannel-vizio.amagi.tv/playlist.m3u8
Black News Channel	US - News	US	https://redbox-blacknewschannel-xumo.amagi.tv/playlist.m3u8
Black News Channel (1080p)	US - News	US	https://blacknewschannel-xumo-us.amagi.tv/playlist.m3u8
Blaze Live (720p)	US - News	US	https://jmp2.uk/plu-5e46fba0c43b0d00096e5ac1.m3u8
Bloomberg Originals	US - News	US	https://e96a7526.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0Jsb29tYmVyZ09yaWdpbmFsc19ITFM/playlist.m3u8
Bloomberg Originals	US - News	US	https://www.bloomberg.com/media-manifest/streams/originals-global.m3u8
Bloomberg Originals	US - News	US	https://dai.google.com/linear/hls/event/jKwfd4apQcuxQtyRI9Q6-Q/master.m3u8
Bloomberg Originals	US - News	US	https://d3qwwydnxv5vo9.cloudfront.net/v1/bloomberg_quicktake_3/samsungheadend_us/latest/main/hls/playlist.m3u8
Bloomberg Originals (1080p)	US - News	US	https://86fdc85a.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/TEctZ2JfQmxvb21iZXJnT3JpZ2luYWxzX0hMUw/playlist.m3u8
Bloomberg Originals (1080p)	US - News	US	https://bloomberg.com/media-manifest/streams/qt.m3u8
Bloomberg TV	US - News	US	https://jmp2.uk/plu-62b976b93279cb000772c6f9.m3u8
Bloomberg TV	US - News	US	https://jmp2.uk/plu-61de991729cd4a00079f812b.m3u8
Bloomberg TV	US - News	US	https://cdn4.skygo.mn/live/disk1/Bloomberg/HLSv3-FTA/Bloomberg.m3u8
Bloomberg TV	US - News	US	https://jmp2.uk/plu-61de8d4b8acf6c0007f1c2f3.m3u8
Bloomberg TV	US - News	US	https://jmp2.uk/plu-61de8fa251cca800076dde41.m3u8
Bloomberg TV	US - News	US	https://jmp2.uk/plu-61559552dd585f0007321eca.m3u8
Bloomberg TV	US - News	US	https://66e4bbba.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/TEctZ2JfQmxvb21iZXJnVFZQbHVzX0hMUw/playlist.m3u8
Bloomberg TV	US - News	US	https://bloomberg.com/media-manifest/streams/phoenix-us.m3u8
Bloomberg TV	US - News	US	https://jmp2.uk/plu-54ff7ba69222cb1c2624c584.m3u8
Bloomberg TV	US - News	US	https://d2d98ykcmmhgd4.cloudfront.net/v1/bloomberg_bloombergtv_2/samsungheadend_us/latest/main/hls/playlist.m3u8
Bloomberg TV	US - News	US	https://bloomberg.com/media-manifest/streams/us.m3u8
Bloomberg TV Asia (720p)	US - News	US	https://bloomberg.com/media-manifest/streams/asia.m3u8
Bloomberg TV Asia Live Event (720p)	US - News	US	https://bloomberg.com/media-manifest/streams/asia-event.m3u8
Bloomberg TV Australia (270p)	US - News	US	https://bloomberg.com/media-manifest/streams/aus.m3u8
Bloomberg TV EMEA Live Event (720p)	US - News	US	https://bloomberg.com/media-manifest/streams/eu-event.m3u8
Bloomberg TV Europe (720p)	US - News	US	https://bloomberg.com/media-manifest/streams/eu.m3u8
Bloomberg TV US Live Event (720p)	US - News	US	https://bloomberg.com/media-manifest/streams/us-event.m3u8
Bloomberg TV US Politics Live Event (720p)	US - News	US	https://bloomberg.com/media-manifest/streams/politics.m3u8
Bloomberg TV+	US - News	US	https://86ebec83.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0Jsb29tYmVyZ1RWUGx1c19ITFM/playlist.m3u8
Bloomberg TV+ (2160p)	US - News	US	https://d8975dc3.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/U2Ftc3VuZy1nYl9CbG9vbWJlcmdUVlBsdXNfSExT/playlist.m3u8
BX Inform (1080p)	US - News	US	https://reflect-stream-bronxnet.cablecast.tv/live-8/live/stream-4/live.m3u8
CBN News Channel (1080p)	US - News	US	https://fastly.live.brightcove.com/6380396819112/us-east-1/734546207001/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJob3N0IjoiczFpM3ZpLmVncmVzcy50N2M3emwiLCJhY2NvdW50X2lkIjoiNzM0NTQ2MjA3MDAxIiwiZWhuIjoiZmFzdGx5LmxpdmUuYnJpZ2h0Y292ZS5jb20iLCJpc3MiOiJibGl2ZS1wbGF5YmFjay1zb3VyY2UtYXBpIiwic3ViIjoicGF0aG1hcHRva2VuIiwiYXVkIjpbIjczNDU0NjIwNzAwMSJdLCJqdGkiOiI2MzgwMzk2ODE5MTEyIn0.GDYp4IWtzwPkupEWeeOavnioVknO-Ev3UGlHvM1rE6I/playlist-hls.m3u8
CBS News	US - News	US	https://cbsnews.akamaized.net/hls/live/2020607/cbsnlineup_8/master.m3u8
CBS News Baltimore	US - News	US	https://jmp2.uk/plu-60f75919718aed0007250d7a.m3u8
CBS News Baltimore (720p)	US - News	US	https://lineup.cbsivideo.com/playout/8877a7d5-b094-4ac8-bc72-75a5fed68e5b/index.m3u8
CBS News Bay Area	US - News	US	https://jmp2.uk/plu-5eb1afb21486df0007abc57c.m3u8
CBS News Bay Area (720p)	US - News	US	https://cbsn-sf.cbsnstream.cbsnews.com/out/v1/dac63c1abb3f4a2dac9f508f44bb072a/master.m3u8
CBS News Boston	US - News	US	https://dai.google.com/linear/hls/event/dHA193vxQ_WqZNVoC-W5MA/master.m3u8
CBS News Boston	US - News	US	https://jmp2.uk/plu-5eb1af2ad345340008fccd1e.m3u8
CBS News Boston (720p)	US - News	US	https://cbsn-bos.cbsnstream.cbsnews.com/out/v1/589d66ec6eb8434c96c28de0370d1326/master.m3u8
CBS News Chicago	US - News	US	https://jmp2.uk/plu-5eb1aeb2fd4b8a00076c2047.m3u8
CBS News Chicago (720p)	US - News	US	https://cbsn-chi.cbsnstream.cbsnews.com/out/v1/b2fc0d5715d54908adf07f97d2616646/master.m3u8
CBS News Colorado	US - News	US	https://jmp2.uk/plu-5eb1b12146cba40007aa7e5d.m3u8
CBS News Colorado (720p)	US - News	US	https://cbsn-den.cbsnstream.cbsnews.com/out/v1/2e49baf2906244ecb01b07d9885fbe7a/master.m3u8
CBS News Detroit	US - News	US	https://jmp2.uk/plu-634f2610d5023700078f7dee.m3u8
CBS News Detroit (720p)	US - News	US	https://cbsn-det.cbsnstream.cbsnews.com/out/v1/169f5c001bc74fa7a179b19c20fea069/master.m3u8
CBS News Los Angeles	US - News	US	https://jmp2.uk/plu-5dc9b875e280c80009a8a44a.m3u8
CBS News Los Angeles	US - News	US	https://jmp2.uk/plu-5dc481cda1d430000948a1b4.m3u8
CBS News Los Angeles (720p)	US - News	US	https://cbsn-la.cbsnstream.cbsnews.com/out/v1/57b6c4534a164accb6b1872b501e0028/master.m3u8
